cik,company,form,filing_date,document
0001652044,Alphabet Inc.,10-Q,2024-07-24,goog-20240630.htm
0001652044,Alphabet Inc.,8-K,2024-07-23,goog-20240723.htm
0001652044,Alphabet Inc.,8-K,2024-06-26,d809715d8k.htm
0001652044,Alphabet Inc.,8-K,2024-06-13,d805807d8k.htm
0001652044,Alphabet Inc.,8-K,2024-06-07,d787017d8k.htm
0001652044,Alphabet Inc.,8-K,2024-06-05,d837191d8k.htm
0001652044,Alphabet Inc.,13F-HR,2024-05-03,xslForm13F_X02/primary_doc.xml
0001652044,Alphabet Inc.,DEFA14A,2024-04-26,lgoog2024_defa14a.htm
0001652044,Alphabet Inc.,DEF 14A,2024-04-26,lgoog2024_def14a.htm
0001652044,Alphabet Inc.,10-Q,2024-04-26,goog-20240331.htm
0001652044,Alphabet Inc.,8-K,2024-04-25,goog-20240425.htm
0001652044,Alphabet Inc.,SC 13G/A,2024-02-14,d585199dsc13ga.htm
0001652044,Alphabet Inc.,SC 13G/A,2024-02-13,tv0008-alphabetincclassa.htm
0001652044,Alphabet Inc.,SC 13G/A,2024-02-13,tv0009-alphabetincclassc.htm
0001652044,Alphabet Inc.,SC 13G/A,2024-02-12,d931712dsc13ga.htm
0001652044,Alphabet Inc.,SC 13G/A,2024-02-12,us02079k1079_021224.txt
0001652044,Alphabet Inc.,13F-HR,2024-02-09,xslForm13F_X02/primary_doc.xml
0001652044,Alphabet Inc.,8-K,2024-02-08,goog-20240208.htm
0001652044,Alphabet Inc.,SC 13G/A,2024-02-01,us02079k3059_020124.txt
0001652044,Alphabet Inc.,10-K,2024-01-31,goog-20231231.htm
0001652044,Alphabet Inc.,8-K,2024-01-30,goog-20240130.htm
0001652044,Alphabet Inc.,13F-HR,2023-11-13,xslForm13F_X02/primary_doc.xml
0001652044,Alphabet Inc.,10-Q,2023-10-25,goog-20230930.htm
0001652044,Alphabet Inc.,8-K,2023-10-24,goog-20231018.htm
0001652044,Alphabet Inc.,13F-HR,2023-08-04,xslForm13F_X02/primary_doc.xml
0001652044,Alphabet Inc.,10-Q,2023-07-26,goog-20230630.htm
0001652044,Alphabet Inc.,8-K,2023-07-25,goog-20230720.htm
0001652044,Alphabet Inc.,8-K,2023-06-08,d442583d8k.htm
0001652044,Alphabet Inc.,13F-HR,2023-05-11,xslForm13F_X02/primary_doc.xml
0001652044,Alphabet Inc.,10-Q,2023-04-26,goog-20230331.htm
0001652044,Alphabet Inc.,8-K,2023-04-25,goog-20230425.htm
0001652044,Alphabet Inc.,DEFA14A,2023-04-21,lgoog2023_defa14a.htm
0001652044,Alphabet Inc.,DEFA14A,2023-04-21,lgoog2023_defa14a.htm
0001652044,Alphabet Inc.,DEF 14A,2023-04-21,lgoog2023_def14a.htm
0001652044,Alphabet Inc.,8-K,2023-04-21,d490635d8k.htm
0001652044,Alphabet Inc.,8-K,2023-04-20,goog-20230420.htm
0001652044,Alphabet Inc.,SC 13G/A,2023-02-14,d436076dsc13ga.htm
0001652044,Alphabet Inc.,SC 13G/A,2023-02-14,a2023schedule13g-lawrencep.htm
0001652044,Alphabet Inc.,13F-HR,2023-02-14,xslForm13F_X02/primary_doc.xml
0001652044,Alphabet Inc.,SC 13G/A,2023-02-13,a2023schedule13g-sergeybri.htm
0001652044,Alphabet Inc.,SC 13G/A,2023-02-09,tv0010-alphabetincclassc.htm
0001652044,Alphabet Inc.,SC 13G/A,2023-02-09,tv0009-alphabetincclassa.htm
0001652044,Alphabet Inc.,10-K,2023-02-03,goog-20221231.htm
0001652044,Alphabet Inc.,8-K,2023-02-02,goog-20230202.htm
0001652044,Alphabet Inc.,SC 13G/A,2023-02-01,us02079k3059_013123.txt
0001652044,Alphabet Inc.,8-K,2023-01-25,goog-20230124.htm
0001652044,Alphabet Inc.,8-K,2023-01-20,d454494d8k.htm
0001652044,Alphabet Inc.,8-K,2022-12-21,d441338d8k.htm
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,13F-HR,2022-11-15,xslForm13F_X01/primary_doc.xml
0001652044,Alphabet Inc.,10-Q,2022-10-26,goog-20220930.htm
0001652044,Alphabet Inc.,8-K,2022-10-25,goog-20221025.htm
